,r,thetay,thetaz
0,2.6457513110645907,0.0,2.284520705739662
1,2.1360009363293826,0.3587706702705722,1.5707963267948966
2,2.3979157616563596,0.0,2.1551702236433434
3,2.0155644370746373,0.12435499454676144,1.5707963267948966
4,2.0,0.0,1.5707963267948966
5,2.0155644370746373,-0.12435499454676144,1.5707963267948966
6,2.3979157616563596,0.0,0.9864224299464497
7,2.1360009363293826,2.1360009363293826,1.5707963267948966
8,2.6457513110645907,0.0,0.8570719478501311
