,r,thetay,thetaz
0,2.23606797749979,0.4636476090008061,1.5707963267948966
1,2.537222891273055,0.0,2.2336109323305005
2,2.0615528128088303,0.24497866312686414,1.5707963267948966
3,2.222048604328897,0.0,2.0216617848690475
4,2.0,0.0,1.5707963267948966
5,2.222048604328897,0.0,1.1199308687207459
6,2.0615528128088303,-0.24497866312686414,1.5707963267948966
7,2.537222891273055,0.0,0.9079817212592926
8,2.23606797749979,-0.4636476090008061,1.5707963267948966
